   -1.0766,   -2.5041
    0.9714,    2.8402
   -4.6971,   -2.6996
    0.5389,    1.4820
   -1.9959,   -0.4399
   -1.2560,   -1.4617
   -1.9959,   -0.5878
   -1.5986,   -1.6725
   -3.7029,   -1.6897
   -1.6839,   -1.3627
   -1.0455,   -0.3837
   -0.7005,    0.5026
   -1.9959,   -0.9995
   -1.8038,   -0.9127
   -0.5946,   -0.0869
    3.2382,    3.2859
    9.4917,    9.2806
    1.9569,    2.7262
    0.7819,    0.4319
   -1.9959,   -1.5684
    0.5398,    1.8534
    4.1660,    2.5736
   -0.8218,   -1.4697
    1.1993,    0.9761
   -1.3026,   -0.9755
   -1.1451,   -3.1743
   -0.9581,   -0.8715
    0.1865,    1.1663
    1.9054,    3.2833
   -1.9959,   -1.8665
   -2.8591,   -2.2287
    4.5175,    5.2437
   -2.9755,   -2.8869
    0.0976,    1.0880
   -5.8607,   -1.4235
    0.0213,    0.6677
   -0.5805,    0.6531
   -3.7623,   -1.4779
   -5.5328,   -4.0069
   -3.6566,   -4.3928
    0.0363,   -0.8477
   -1.9959,   -0.1271
   -1.9959,   -0.2947
   -4.3136,   -3.3986
   -1.9959,   -0.6319
   -1.9959,   -1.5228
   -1.9959,   -0.6742
   -1.9959,   -0.1271
   -1.9959,   -0.1271
    5.6546,    7.5234
   -1.9959,   -0.8696
   -1.9959,   -0.1271
   -1.4635,   -0.6876
    1.2075,    2.3855
   -1.3156,   -1.8476
   -1.9356,   -1.5875
   -0.7277,   -1.9391
    3.8602,    4.9274
   -0.3648,    0.2865
   -3.0342,   -1.7319
   -1.9959,   -1.2407
   -0.6435,    0.0587
   -3.7718,   -3.6710
   -1.4125,   -1.3278
   -2.9936,   -2.0633
   -1.9959,   -1.3360
   -0.3980,    1.2542
   -1.9959,   -0.9743
    0.8244,    2.1229
   -0.9414,   -0.7264
   -1.9959,   -2.6578
    0.6833,   -0.1274
   -0.9362,   -1.0395
    1.2082,    0.2893
   -1.4975,   -0.4683
   -5.0118,   -4.7362
   -2.3985,   -1.7944
    0.6163,    1.7437
    0.4957,   -1.1390
   -2.1983,    1.9730
   -0.9161,   -1.6109
   -0.7303,   -3.7159
    3.9589,    2.3881
   -3.6754,   -4.4356
   -0.8207,   -0.6865
   -0.6963,   -1.4132
   -1.9959,   -1.9652
   -0.2109,    1.0293
    2.7521,   -1.6376
   -3.6305,   -1.9032
    0.7254,    1.9928
   -0.6938,    0.6120
   13.4068,   14.0355
   -1.9959,   -1.4313
    8.6572,   10.0377
    7.8563,    7.0137
   -2.5831,   -2.5292
   -1.9959,   -3.1575
   -1.0394,   -0.4290
   -1.0494,   -0.7910
    0.9052,    1.3790
    1.1126,   -2.1215
    0.8138,    2.5717
   -1.9959,   -1.7825
   -3.6074,   -1.6584
    0.8292,   -0.1360
    1.4881,    2.7414
   -2.9742,    0.9482
   -1.3306,   -0.7437
    0.9608,    1.3978
   -1.9959,   -4.2582
   -1.9959,   -1.4355
   -1.9959,   -1.1171
   -1.9959,   -1.5228
   -4.9382,   -2.2120
   -1.9959,   -2.0845
   -1.9959,   -0.1271
   -1.9959,   -0.4474
    1.6643,    2.1409
   -1.2119,   -2.1433
    2.9372,    4.8061
   -1.9959,   -0.9488
   -1.9959,   -0.9101
    0.0715,   -0.4905
   -1.9959,   -3.2110
    0.5410,    1.6475
    0.8567,   -0.5364
    4.1183,   -0.0818
   -0.0520,   -0.0107
   -2.9808,   -2.8504
    0.2828,    0.6795
   -1.9959,   -2.0766
   -0.0964,   -1.2136
   -0.0182,    1.4621
   -1.9959,   -2.6015
    4.3227,    6.1404
    0.6074,    1.4368
   -0.1432,   -0.5208
   -1.9959,   -2.2647
   -1.9959,   -2.4430
    9.4987,    8.9225
    3.2909,    1.7937
   -1.9959,   -3.1414
   -4.1922,   -0.6496
    0.2275,    0.0351
    1.0918,    0.1670
   -1.9959,   -2.3350
    0.7907,   -3.2420
   -1.3551,   -1.3884
   -0.7583,    0.2536
    6.4756,    7.0737
    1.7148,    0.8322
   -1.7699,   -0.8568
   -0.6399,    3.3063
   -2.2308,    0.3976
   -1.9959,   -1.5350
   -1.2878,   -0.1058
    4.3951,    4.1033
   -0.3642,    0.5399
   -2.0305,   -2.5618
    7.6311,    8.9155
   -0.9941,   -3.2453
